Bandgap (eV),Voc (V),Jsc (mA/cm^2),FF (%),PCE (%),J0 (mA/cm^2)
2.412,2.08340258929,7.34557684194,93.3812750006,14.2908777854,7.35175384321e-35
2.413,2.08433496557,7.3323984655,93.3836545642,14.2719868844,7.07860814559e-35
2.414,2.08526722529,7.31920827291,93.3860200292,14.2530460944,6.81560856153e-35
2.415,2.0861992552,7.30597440719,93.3883709942,14.2339924943,6.56237829628e-35
2.416,2.08713105427,7.29269690451,93.390707338,14.2148260242,6.31855454473e-35
2.417,2.08806262147,7.27937580097,93.3930289379,14.1955466245,6.08378797217e-35
2.418,2.08899377307,7.26595978327,93.3953350497,14.176052718,5.85774221426e-35
2.419,2.08992429078,7.25238823737,93.3976958598,14.1562349116,5.64009339559e-35
2.42,2.09085413827,7.23865194869,93.4001226962,14.1360762372,5.43052966606e-35
2.421,2.0917833123,7.22475105335,93.4025338892,14.1155641223,5.22875075452e-35
2.422,2.09271186748,7.21070183081,93.404929235,14.0947303064,5.03446753892e-35
2.423,2.09364026452,7.19663350492,93.4073094893,14.0738303369,4.84740163248e-35
2.424,2.09456890925,7.18265904933,93.409675551,14.0530880701,4.66728498516e-35
2.425,2.09549780297,7.16877838662,93.4120275159,14.0325036341,4.49385949992e-35
2.426,2.09642694699,7.15499143945,93.4143654805,14.0120771566,4.32687666326e-35
2.427,2.09735632557,7.14129342924,93.4166894932,13.9917994332,4.16609718948e-35
2.428,2.09828589573,7.12767209099,93.4189995099,13.9716463724,4.01129067807e-35
2.429,2.09921563122,7.11411987114,93.4212955141,13.9516031952,3.86223528388e-35
2.43,2.10014553291,7.1006367128,93.4235775644,13.9316699957,3.71871739953e-35
2.431,2.10107560166,7.08722255914,93.4258985309,13.911854732,3.58053134955e-35
2.432,2.10200569324,7.07383764885,93.4283049711,13.8920854443,3.44747909596e-35
2.433,2.10293557615,7.06041868845,93.4306968876,13.8722214229,3.31936995471e-35
2.434,2.10386516295,7.04694214105,93.4330739868,13.8522157033,3.19602032264e-35
2.435,2.10479445226,7.03340805394,93.4354361155,13.8320682072,3.07725341466e-35
2.436,2.10572344266,7.01981647438,93.4377831186,13.8117788558,2.96289901054e-35
2.437,2.10665245254,7.00625412905,93.4401156523,13.7915204097,2.85279321126e-35
2.438,2.10758185873,6.99282288115,93.442434721,13.7714961735,2.74677820428e-35
2.439,2.10851171958,6.9795378309,93.4447406489,13.7517366805,2.64470203758e-35
2.44,2.10944203737,6.96639885842,93.4470336275,13.7322421298,2.54641840208e-35
2.441,2.1103727939,6.95340034183,93.4493137847,13.7130017271,2.45178642213e-35
2.442,2.11130361965,6.94044237978,93.4515800827,13.6938161907,2.36067045378e-35
2.443,2.11223416314,6.92743065485,93.4538512856,13.6744999279,2.27293989051e-35
2.444,2.11316442305,6.91436521107,93.4562386414,13.6550691293,2.18846897626e-35
2.445,2.11409439806,6.90124609239,93.4586115055,13.6355045988,2.10713662525e-35
2.446,2.11502406281,6.88806694172,93.4609696835,13.6157934484,2.02882624866e-35
2.447,2.11595331582,6.87480121564,93.463312798,13.5958823314,1.95342558762e-35
2.448,2.11688207903,6.86142879335,93.4656404647,13.575730666,1.88082655242e-35
2.449,2.11781035003,6.847949762,93.467952439,13.5553383066,1.81092506774e-35
2.45,2.11873812638,6.83436420864,93.4702484722,13.5347051081,1.7436209236e-35
2.451,2.11966558447,6.82071941594,93.4725288113,13.5139256471,1.67881763181e-35
2.452,2.1205931629,6.80713133156,93.4747945813,13.4932325687,1.61642228777e-35
2.453,2.1215211238,6.7936686129,93.4770466279,13.4727639756,1.55634543744e-35
2.454,2.12244946919,6.78033115774,93.4792851117,13.4525200384,1.49850094918e-35
2.455,2.12337820111,6.76711886403,93.4815227371,13.4325027299,1.4428058904e-35
2.456,2.12430739624,6.75405113962,93.4838871671,13.4127697213,1.38918040878e-35
2.457,2.12523719188,6.74116304775,93.4862385695,13.3933718069,1.33754761785e-35
2.458,2.12616765125,6.72847011337,93.488577315,13.3743407773,1.28783348691e-35
2.459,2.12709877763,6.71597217771,93.4909036803,13.3556768981,1.23996673493e-35
2.46,2.12803057424,6.70366908222,93.4932179429,13.3373804347,1.1938787285e-35
2.461,2.12896256901,6.69143765052,93.4955192197,13.319203648,1.14950338348e-35
2.462,2.12989406538,6.67909761197,93.4978057771,13.300783147,1.10677707031e-35
2.463,2.13082483927,6.66659186033,93.5000767705,13.2820033654,1.06563852293e-35
2.464,2.13175488722,6.65392053014,93.5023318568,13.2628640776,1.02602875094e-35
2.465,2.13268420574,6.64108375578,93.5045706864,13.2433650582,9.87890955131e-36
2.466,2.13361324834,6.62819886941,93.5067943557,13.2237429393,9.51170446088e-36
2.467,2.13454259249,6.61541401458,93.5090046433,13.2042971224,9.15814565865e-36
2.468,2.13547236076,6.60276001673,93.5113192901,13.1851067928,8.81772612527e-36
2.469,2.13640255529,6.59023676985,93.5136538727,13.1661601444,8.48995767513e-36
2.47,2.13733317824,6.57784416804,93.515975527,13.1474526903,8.17437025693e-36
2.471,2.13826402795,6.5655303528,93.5182839979,13.128879809,7.87051128021e-36
2.472,2.13919487371,6.55323648518,93.5205788498,13.110322529,7.57794496686e-36
2.473,2.14012568779,6.54095552665,93.5228599976,13.091766643,7.29625172678e-36
2.474,2.14105647009,6.52868746675,93.5251274097,13.0732121685,7.02502755665e-36
2.475,2.14198722051,6.51643229507,93.5273810544,13.0546591229,6.76388346106e-36
2.476,2.14291779571,6.50415396477,93.5296204971,13.0360343697,6.51244489512e-36
2.477,2.14384804385,6.49181456624,93.5318451941,13.0172608449,6.27035122776e-36
2.478,2.14477795584,6.47941225685,93.5340549553,12.9983346212,6.03725522499e-36
2.479,2.14570753007,6.46694708738,93.5362496083,12.9792556127,5.81282255233e-36
2.48,2.14663676491,6.45441910853,93.5384987202,12.9600333971,5.59673129566e-36
2.481,2.14756579673,6.44186275646,93.5408139913,12.9407393948,5.38867149999e-36
2.482,2.14849476282,6.42931243953,93.543115155,12.9214323828,5.18834472523e-36
2.483,2.14942366291,6.41676815289,93.545402163,12.902112369,4.99546361851e-36
2.484,2.15035249674,6.40422989169,93.5476749665,12.8827793617,4.8097515024e-36
2.485,2.15128126457,6.3916977827,93.5499335177,12.8634336372,4.63094197835e-36
2.486,2.15220998386,6.37917619795,93.5521778109,12.8440841285,4.45877854499e-36
2.487,2.15313867168,6.36666937435,93.5544078498,12.8247395104,4.29301423041e-36
2.488,2.15406732793,6.35417730004,93.5566236002,12.8053998028,4.1334112383e-36
2.489,2.15499595252,6.34169996316,93.5588250279,12.7860650258,3.97974060705e-36
2.49,2.15592453967,6.32923596252,93.561012081,12.7667323607,3.83178188167e-36
2.491,2.15685294775,6.3167507058,93.5631842673,12.7473311409,3.68932279775e-36
2.492,2.15778103978,6.30421101781,93.5653986411,12.7278012968,3.55215897728e-36
2.493,2.15870881421,6.29161694223,93.5676920054,12.7081477389,3.42009363564e-36
2.494,2.15963626945,6.27896852268,93.5699705355,12.6883576324,3.29293729963e-36
2.495,2.16056341087,6.26626749126,93.5722340807,12.6684343597,3.17050753579e-36
2.496,2.16149046809,6.25356981452,93.5744829763,12.6484923825,3.05262868896e-36
2.497,2.1624176654,6.24092972571,93.5767176805,12.6286428347,2.93913163047e-36
2.498,2.16334500362,6.22834717869,93.5789382365,12.6088857944,2.82985351571e-36
2.499,2.16427248358,6.2158221274,93.581144688,12.5892213397,2.72463755068e-36
2.5,2.1652001061,6.20335452585,93.5833370793,12.5696495486,2.62333276725e-36
2.501,2.16612751908,6.19085981218,93.5855144314,12.5499969878,2.52579380671e-36
2.502,2.16705436786,6.17825349215,93.5876755465,12.5300900249,2.43188071142e-36
2.503,2.1679806495,6.16553565496,93.5898201378,12.5099285082,2.34145872415e-36
2.504,2.16890636105,6.15270638969,93.5920260758,12.4895227168,2.2543980949e-36
2.505,2.16983149947,6.13976578534,93.5942928258,12.4688724152,2.17057389488e-36
2.506,2.17075661337,6.12684467211,93.596544613,12.4482361586,2.08986583743e-36
2.507,2.1716822849,6.11408072736,93.5987825798,12.4278973455,2.01215810551e-36
2.508,2.17260854668,6.1014807773,93.6010070243,12.4078705024,1.93733918572e-36
2.509,2.17353540199,6.08904469117,93.6032181957,12.388155852,1.86530170837e-36
2.51,2.17446285407,6.07677233836,93.6054163443,12.3687536165,1.79594229355e-36
2.511,2.17539051861,6.06457267549,93.6076007088,12.3494765556,1.72916140292e-36
2.512,2.17631795483,6.05234216806,93.6097701454,12.3301112957,1.66486319698e-36
2.513,2.17724510781,6.04006827702,93.6119243713,12.3106318635,1.60295539765e-36
2.514,2.17817197614,6.02775103689,93.6140632336,12.2910382001,1.54334915596e-36
2.515,2.17909855839,6.01539048215,93.6161865776,12.2713302467,1.48595892464e-36
2.516,2.18002521731,6.00307121844,93.6184041935,12.2516969813,1.43070233547e-36
2.517,2.18095241707,5.99090066163,93.6206518698,12.2323519909,1.37750008116e-36
2.518,2.18188025954,5.97890157103,93.6228865456,12.2133370901,1.32627580163e-36
2.519,2.18280874815,5.96707381046,93.6251084865,12.1946525114,1.2769559745e-36
2.52,2.18373788633,5.95541724393,93.6273179589,12.1762984873,1.22946980967e-36
2.521,2.18466728657,5.94384186785,93.6295143299,12.1580891339,1.1837491478e-36
2.522,2.18559636998,5.93221445744,93.6316962758,12.1397486528,1.13972836255e-36
2.523,2.18652494596,5.92049176139,93.6338631462,12.1211872281,1.09734426651e-36
2.524,2.18745301199,5.9086738552,93.6360146934,12.1024047303,1.05653602053e-36
2.525,2.18838056547,5.89676081431,93.6381506654,12.0834010302,1.01724504649e-36
2.526,2.18930762245,5.8847569652,93.6402708626,12.0641848243,9.794149433e-37
2.527,2.19023421492,5.8726702254,93.6423751435,12.0447722846,9.42991406001e-37
2.528,2.19116035631,5.86050425498,93.6445722252,12.0251847529,9.07922147874e-37
2.529,2.19208604426,5.84825911661,93.6467974543,12.0054137933,8.74156825454e-37
2.53,2.19301127638,5.83593487287,93.6490072907,11.9854537273,8.41646966325e-37
2.531,2.19393634687,5.82359840901,93.6512021006,11.9654434388,8.10345899596e-37
2.532,2.19486202138,5.81142202527,93.6533834435,11.9457414479,7.80208688958e-37
2.533,2.19578877347,5.79951106311,93.6555526583,11.9265675558,7.51192068233e-37
2.534,2.19671660903,5.78786531299,93.6577102127,11.9079221221,7.23254379311e-37
2.535,2.19764553383,5.77648456565,93.6598565731,11.8898055062,6.96355512401e-37
2.536,2.19857537145,5.76532800653,93.6619917067,11.8721334049,6.70456848492e-37
2.537,2.19950526907,5.75420459409,93.6641135275,11.8545079779,6.4552120396e-37
2.538,2.20043455065,5.74296404294,93.6662199971,11.836615679,6.21512777226e-37
2.539,2.20136321313,5.73160644536,93.6683108198,11.8184563494,5.98397097404e-37
2.54,2.20229125339,5.72013189355,93.6705010031,11.8000443563,5.76140974845e-37
2.541,2.20321867938,5.7085429349,93.6727091162,11.7813743949,5.54712453532e-37
2.542,2.2041461673,5.69698937692,93.6749034094,11.7627550922,5.34080765234e-37
2.543,2.20507438718,5.68561845395,93.677085221,11.7444944212,5.14216285366e-37
2.544,2.20600334291,5.67443002236,93.6792548529,11.7265926293,4.9509049049e-37
2.545,2.20693303834,5.66342393873,93.6814126076,11.7090499638,4.76675917392e-37
2.546,2.20786347728,5.65260005978,93.6835587884,11.6918666715,4.58946123686e-37
2.547,2.20879475179,5.64197751575,93.6856939242,11.675083377,4.41875649874e-37
2.548,2.20972697676,5.63158027552,93.6878186543,11.6587509229,4.2543998282e-37
2.549,2.21066017907,5.62141301587,93.6899334304,11.6428797923,4.09615520579e-37
2.55,2.21159436332,5.61147555639,93.6920386493,11.6274702966,3.94379538537e-37
2.551,2.212529534,5.60176771688,93.6941347069,11.6125227468,3.79710156801e-37
2.552,2.21346487099,5.5921109631,93.6962649667,11.5976685575,3.6558630881e-37
2.553,2.2143988995,5.58218663289,93.6984700843,11.5822439809,3.51987711108e-37
2.554,2.21533096283,5.57185466795,93.7006597763,11.5659429693,3.38894834235e-37
2.555,2.2162610516,5.56111538743,93.7028332144,11.5487649705,3.26288874711e-37
2.556,2.21718915599,5.5499691101,93.7049895402,11.5307094328,3.1415172805e-37
2.557,2.21811555375,5.53847787623,93.7071284889,11.5119056681,3.02465962784e-37
2.558,2.21904120111,5.52684834803,93.709251507,11.4927876651,2.91214795447e-37
2.559,2.21996677214,5.51522530418,93.7113598998,11.473659913,2.80382066495e-37
2.56,2.22089226652,5.50360873961,93.7134536099,11.4545224205,2.69952217112e-37
2.561,2.22181768393,5.49199864926,93.7155325788,11.4353751962,2.59910266888e-37
2.562,2.22274302269,5.48039473891,93.7175967442,11.416217639,2.50241792316e-37
2.563,2.22366819979,5.46877951588,93.7196457932,11.3970128578,2.40932906096e-37
2.564,2.22459313296,5.4571357903,93.7217338032,11.3777311395,2.31970237208e-37
2.565,2.22551782093,5.4454635844,93.7239041065,11.3583776796,2.23340911716e-37
2.566,2.22644226244,5.43376292038,93.726059465,11.3389406307,2.15032534297e-37
2.567,2.22736645618,5.42203382042,93.7281997434,11.3194199543,2.0703317045e-37
2.568,2.22829042637,5.41028164165,93.7303248575,11.2998268899,1.9933132937e-37
2.569,2.22921420768,5.3985138919,93.7324347596,11.2801772474,1.91915947451e-37
2.57,2.23013780951,5.38673273816,93.7345293623,11.2604755654,1.84776372411e-37
2.571,2.23106123094,5.37493819084,93.7366085572,11.2407218255,1.77902348004e-37
2.572,2.23198447103,5.36313026038,93.738672235,11.2209160098,1.71283999294e-37
2.573,2.2329075616,5.35131573323,93.7407203766,11.2010724583,1.64911818487e-37
2.574,2.23383058689,5.33951216979,93.7427531375,11.1812283794,1.5877665128e-37
2.575,2.23475359896,5.32773034075,93.7447706237,11.1614066506,1.52869683723e-37
2.576,2.23567659786,5.31597022925,93.746912462,11.1416238992,1.4718242957e-37
2.577,2.23659958364,5.30423181841,93.749054003,11.1218652815,1.41706718091e-37
2.578,2.23752255557,5.29251493031,93.7511805898,11.1021287434,1.36434682349e-37
2.579,2.23844549264,5.28081524519,93.753292149,11.0824051743,1.31358747906e-37
2.58,2.23936837445,5.26912860775,93.7553885959,11.0626857957,1.2647162195e-37
2.581,2.2402912008,5.25745500786,93.7574698793,11.0429706253,1.21766282825e-37
2.582,2.24121397151,5.24579443542,93.7595359477,11.0232596805,1.1723596995e-37
2.583,2.24213668638,5.23414688036,93.7615867492,11.0035529789,1.1287417412e-37
2.584,2.24305940405,5.22252421989,93.7636223926,10.9838758462,1.08674628152e-37
2.585,2.24398221313,5.21094426345,93.7656431085,10.9642662911,1.04631297898e-37
2.586,2.24490514384,5.19941291935,93.7676490041,10.9447370322,1.00738373571e-37
2.587,2.24582819701,5.18793015,93.7697247672,10.9252979986,9.69902614166e-38
2.588,2.24675137351,5.17649591786,93.7718545291,10.9059473535,9.33815756706e-38
2.589,2.24767462178,5.16509971454,93.7739696523,10.8866548237,8.9907130834e-38
2.59,2.24859775038,5.15370323475,93.7760697778,10.8673387797,8.65619342256e-38
2.591,2.24952061894,5.14227867365,93.7781545382,10.8479398574,8.33411788134e-38
2.592,2.25044322606,5.13082605292,93.7802237882,10.8284580188,8.02402363135e-38
2.593,2.25136557033,5.1193453942,93.7822773809,10.8088932258,7.72546505445e-38
2.594,2.25228765033,5.10783671912,93.784315167,10.7892454405,7.43801310293e-38
2.595,2.25320969752,5.09634596444,93.7863376162,10.7696128376,7.16125468346e-38
2.596,2.25413198398,5.08492664381,93.7883454522,10.75010999,6.89479206393e-38
2.597,2.25505455008,5.07358631446,93.7903388771,10.7307532919,6.63824230235e-38
2.598,2.25597739763,5.06232491559,93.7923513736,10.7115466618,6.39123669702e-38
2.599,2.25690052841,5.05114238642,93.794468847,10.6924999665,6.15342025701e-38
2.6,2.25782388613,5.04002734192,93.7965720319,10.6735753985,5.92445119249e-38
2.601,2.25874733346,5.02895272757,93.79866075,10.6547151554,5.70400042386e-38
2.602,2.25967079027,5.01790283406,93.8007348566,10.6358856619,5.49175110924e-38
2.603,2.26059425675,5.00687764239,93.8027943311,10.6170869513,5.28739818942e-38
2.604,2.26151773308,4.99587713358,93.8048391533,10.598319057,5.09064794982e-38
2.605,2.26244121945,4.98490128868,93.8068693029,10.5795820122,4.90121759867e-38
2.606,2.2633645105,4.97391054146,93.8088842285,10.5607908631,4.71883486088e-38
2.607,2.26428739018,4.96286362215,93.8108832269,10.5418568349,4.54323758706e-38
2.608,2.26520984715,4.95175883997,93.8128660538,10.5227761222,4.37417337698e-38
2.609,2.26613187901,4.9405962393,93.8148324836,10.5035486468,4.21139921709e-38
2.61,2.26705348336,4.92937586445,93.8169091543,10.4841885082,4.05468113156e-38
2.611,2.26797482629,4.91812982476,93.8189977165,10.4647536099,3.90379384614e-38
2.612,2.26889626294,4.90692581924,93.8210713233,10.4453866381,3.7585204647e-38
2.613,2.26981798209,4.89579942995,93.8231303534,10.4261643982,3.61865215766e-38
2.614,2.27073998561,4.88475059749,93.82517491,10.407086995,3.48398786204e-38
2.615,2.27166227535,4.87377926253,93.8272050978,10.3881545331,3.35433399273e-38
2.616,2.27258485318,4.86288536582,93.8292210227,10.369367117,3.22950416435e-38
2.617,2.273507609,4.85204783443,93.8312225096,10.3506794826,3.1093189236e-38
2.618,2.27443042786,4.84124487774,93.8332093048,10.3320447312,2.99360549148e-38
2.619,2.27535330637,4.83047573552,93.8351814007,10.3134613236,2.88219751507e-38
2.62,2.27627624501,4.81974038195,93.8371387995,10.2949293053,2.77493482863e-38
2.621,2.27719924428,4.80903879124,93.8391612287,10.2764574528,2.6716632235e-38
2.622,2.27812218866,4.798349405,93.8412402549,10.2579982866,2.57223422657e-38
2.623,2.27904481105,4.78762278313,93.8433041843,10.2394370449,2.47650488701e-38
2.624,2.27996695869,4.77683105585,93.8453525659,10.2207132778,2.38433757095e-38
2.625,2.28088862887,4.76597427278,93.8473851576,10.2018268975,2.2955997637e-38
2.626,2.28180981883,4.75505248347,93.8494017135,10.1827778161,2.21016387941e-38
2.627,2.28273052579,4.74406573743,93.8514019833,10.1635659459,2.12790707781e-38
2.628,2.28365116683,4.73309096379,93.8533867464,10.1443579512,2.04871108769e-38
2.629,2.28457221924,4.72221537842,93.8553571912,10.1253431264,1.97246203701e-38
2.63,2.28549374246,4.71144925114,93.857313641,10.1065440648,1.8990502893e-38
2.631,2.28641573954,4.70079249872,93.8592562901,10.0879609139,1.82837028613e-38
2.632,2.28733821348,4.69024503802,93.8612289669,10.069598502,1.76032039549e-38
2.633,2.28826111143,4.67979667299,93.8632950277,10.0514417478,1.69480276573e-38
2.634,2.28918425168,4.66941402778,93.8653470305,10.0334068569,1.631723185e-38
2.635,2.29010750715,4.65907386495,93.867384826,10.0154434851,1.57099094587e-38
2.636,2.29103087865,4.64877615227,93.8694084411,9.99755168949,1.51251871501e-38
2.637,2.29195436701,4.63852085754,93.8714179031,9.97973152738,1.45622240772e-38
2.638,2.29287797303,4.62830794859,93.8734132399,9.96198305589,1.40202106706e-38
2.639,2.29380149501,4.61810120968,93.8753939963,9.94422748807,1.34983674761e-38
2.64,2.29472464348,4.60784910773,93.8773593767,9.92635250023,1.2995944034e-38
2.641,2.29564733007,4.5975363323,93.8793089539,9.90832456416,1.25122178008e-38
2.642,2.29656955219,4.58716292931,93.8812424889,9.89014359802,1.20464931114e-38
2.643,2.29749130716,4.57672894466,93.8831597387,9.87180952007,1.15981001791e-38
2.644,2.29841260965,4.56623748886,93.8851960761,9.85334316957,1.11663941331e-38
2.645,2.29933368353,4.55572851736,93.8872340195,9.83481923662,1.07507540921e-38
2.646,2.30025473711,4.54523889071,93.8892570113,9.81631644327,1.03505822717e-38
2.647,2.30117577045,4.53476859431,93.891265015,9.79783481554,9.96530312565e-39
2.648,2.30209678358,4.52431761355,93.8932579944,9.77937437944,9.59436251852e-39
2.649,2.30301777653,4.51388593384,93.8952359127,9.76093516096,9.23722692954e-39
2.65,2.30393883281,4.50348808004,93.8971989283,9.74254901287,8.89338268575e-39
2.651,2.30486014868,4.49315804153,93.8991475296,9.72429047336,8.5623352238e-39
2.652,2.30578183823,4.48291524265,93.9010821058,9.70620230454,8.24360837918e-39
2.653,2.30670390387,4.47275961762,93.9030028034,9.68828462391,7.93674370188e-39
2.654,2.30762634806,4.46269110074,93.9049097705,9.67053754885,7.6412997975e-39
2.655,2.30854917322,4.45270962637,93.9069048326,9.6529716482,7.35685169285e-39
2.656,2.30947203801,4.4427560533,93.9089329447,9.63545176105,7.08299022517e-39
2.657,2.31039448578,4.43275199185,93.9109460557,9.61780103751,6.81932145401e-39
2.658,2.31131640139,4.42267818699,93.9129437479,9.59997704205,6.56546609505e-39
2.659,2.31223778176,4.41253469118,93.9149257559,9.58197968066,6.32105897496e-39
2.66,2.31315862373,4.40232155684,93.9168918097,9.56380885942,6.08574850644e-39
2.661,2.31407894355,4.39204213154,93.9188416787,9.54547173069,5.85919618295e-39
2.662,2.31499908642,4.38175550468,93.9207759391,9.52709809223,5.64107609207e-39
2.663,2.31591938107,4.37151742604,93.9226953304,9.50881062768,5.43107444707e-39
2.664,2.31683982864,4.36132785917,93.9245998955,9.49060940236,5.22888913584e-39
2.665,2.31776043024,4.35118676766,93.9264896778,9.47249448154,5.03422928662e-39
2.666,2.31868118702,4.34109411514,93.9284395555,9.45447346293,4.84681484985e-39
2.667,2.31960204134,4.33104001856,93.9304515355,9.43652487216,4.66637619566e-39
2.668,2.32052281729,4.32099491627,93.9324486001,9.41857590203,4.49265372619e-39
2.669,2.32144339649,4.3109391155,93.9344304743,9.4005831372,4.32539750246e-39
2.67,2.32236377788,4.30087262427,93.9363970409,9.38254656323,4.16436688502e-39
2.671,2.3232839604,4.29079545057,93.9383481819,9.36446616569,4.00933018806e-39
2.672,2.32420394297,4.28070760242,93.9402837773,9.34634193015,3.86006434629e-39
2.673,2.32512366668,4.27059953469,93.9422035674,9.32815272984,3.71635459425e-39
2.674,2.32604303118,4.26045496855,93.9441071501,9.30986251159,3.57799415757e-39
2.675,2.32696199337,4.25026719046,93.9459942159,9.29145631548,3.44478395571e-39
2.676,2.32788055085,4.24003623272,93.9478645435,9.27293408332,3.31653231566e-39
2.677,2.32879870117,4.2297621276,93.949789402,9.25430279933,3.19305469648e-39
2.678,2.32971644188,4.21944490731,93.9517818326,9.23556366664,3.07417342387e-39
2.679,2.3306339226,4.20910937027,93.9537582161,9.2167632278,2.95971743478e-39
2.68,2.33155132907,4.19878594383,93.9557187372,9.19796885485,2.84952203142e-39
2.681,2.33246869588,4.18848026643,93.9576633978,9.1791930845,2.74342864448e-39
2.682,2.33338602297,4.17819232483,93.9595921477,9.1604359406,2.64128460509e-39
2.683,2.3343033103,4.16792210581,93.9615049364,9.14169744697,2.54294292537e-39
2.684,2.33522055835,4.15766968239,93.9634017143,9.12297781885,2.44826208701e-39
2.685,2.33613779812,4.1474400191,93.9652825104,9.10428813581,2.35710583782e-39
2.686,2.33705506032,4.13723799056,93.9671473717,9.08563929749,2.26934299578e-39
2.687,2.33797234533,4.12706357619,93.9689962768,9.06703134103,2.18484726044e-39
2.688,2.33888965352,4.11691675546,93.9709405563,9.04847502559,2.10349703127e-39
2.689,2.33980698525,4.10679750782,93.9729137956,9.02996394194,2.02517523282e-39
2.69,2.34072436668,4.09670989583,93.9748714582,9.0115029124,1.94976914635e-39
2.691,2.34164193061,4.08667480401,93.9768137773,8.99313852082,1.87717024774e-39
2.692,2.34255978515,4.07670901833,93.9787410174,8.97490830706,1.80727405143e-39
2.693,2.34347793245,4.06681248732,93.9806532834,8.95681236431,1.73997996014e-39
2.694,2.34439637464,4.05698515954,93.9825506815,8.93885078566,1.67519112024e-39
2.695,2.34531511383,4.04722698364,93.9844333194,8.92102366415,1.61281428242e-39
2.696,2.34623407529,4.03752590113,93.986301108,8.90330430475,1.55275966761e-39
2.697,2.34715303914,4.02784735747,93.9881535175,8.88561575291,1.49494083782e-39
2.698,2.34807186081,4.01816883086,93.9899901016,8.86790778506,1.43927457191e-39
2.699,2.34899053956,4.00849032128,93.9919444092,8.85019298521,1.38568074581e-39
2.7,2.34990907467,3.99881182874,93.9939026821,8.83246059653,1.33408221732e-39
2.701,2.35082746541,3.98913335321,93.9958454979,8.81470879549,1.28440471517e-39
2.702,2.3517457074,3.97945433707,93.9977727541,8.79693633524,1.23657673217e-39
2.703,2.35266379225,3.9697736069,93.9996843368,8.77914058919,1.19052942239e-39
2.704,2.3535817151,3.96009054776,94.0015801342,8.7613201759,1.14619650212e-39
2.705,2.35449947508,3.95040516136,94.0034600398,8.74347509223,1.10351415451e-39
2.706,2.35541707135,3.94071744944,94.0053239462,8.72560533499,1.06242093782e-39
2.707,2.35633450302,3.9310274137,94.0071717444,8.70771090102,1.02285769702e-39
2.708,2.35725172617,3.92132852641,94.0090032065,8.68977714816,9.84767478696e-40
2.709,2.35816866478,3.9116094683,94.0108273042,8.67177952033,9.48095449139e-40
2.71,2.35908528537,3.90186545785,94.0127808459,8.65371983946,9.12788815457e-40
2.711,2.36000158604,3.89209651348,94.014718219,8.63558462865,8.78796749638e-40
2.712,2.36091756483,3.88230265359,94.0166392425,8.61737385434,8.46070315438e-40
2.713,2.36183321978,3.87248389654,94.018543733,8.59908748303,8.14562397978e-40
2.714,2.36274865632,3.86265630727,94.0204317197,8.58076153788,7.84227635969e-40
2.715,2.36366403827,3.85284449748,94.0223034223,8.56245131947,7.55022356461e-40
2.716,2.36457942309,3.84305701415,94.024158914,8.54417609729,7.2690451201e-40
2.717,2.36549481104,3.83329383939,94.0259981621,8.52593590399,6.99833620189e-40
2.718,2.3664102024,3.82355495531,94.0278211338,8.50773077218,6.73770705351e-40
2.719,2.36732559744,3.81384034402,94.0296277966,8.48956073446,6.48678242554e-40
2.72,2.3682410865,3.80416324097,94.0314951823,8.47146260208,6.24520103577e-40
2.721,2.36915679913,3.79454250244,94.0334267855,8.45347922239,6.0126150494e-40
2.722,2.37007277559,3.7849837176,94.0353429395,8.43561615768,5.78868957862e-40
2.723,2.37098901793,3.77548684094,94.0372437342,8.41787349116,5.57310220077e-40
2.724,2.37190552819,3.76605182698,94.0391292606,8.40025130593,5.36554249447e-40
2.725,2.37282230843,3.75667863032,94.0409996116,8.38274968507,5.16571159301e-40
2.726,2.37373920366,3.74734444034,94.0428545344,8.36531730762,4.97332175428e-40
2.727,2.37465599783,3.73801784313,94.0446935383,8.34788332656,4.78809594682e-40
2.728,2.37557263073,3.72869021309,94.0465163933,8.33042827074,4.60976745116e-40
2.729,2.37648910148,3.71936155097,94.0483229901,8.31295213874,4.43807947608e-40
2.73,2.37740540923,3.71003185753,94.0501132183,8.29545492916,4.27278478912e-40
2.731,2.37832155311,3.70070113352,94.0520168415,8.27794807148,4.11364536081e-40
2.732,2.37923782449,3.69141111151,94.0539301127,8.26051678994,3.96043202215e-40
2.733,2.38015462998,3.68221951877,94.0558286332,8.24328968804,3.8129241349e-40
2.734,2.38107208623,3.67314230854,94.0577128182,8.22630319514,3.67090927402e-40
2.735,2.38199019782,3.66417939718,94.0595829352,8.20955746477,3.53418292204e-40
2.736,2.3829089693,3.6553307011,94.0614392533,8.19305265036,3.40254817475e-40
2.737,2.38382840519,3.64659613684,94.063282044,8.17678890519,3.2758154578e-40
2.738,2.38474796255,3.637898584,94.0651102787,8.16059158548,3.15380225394e-40
2.739,2.38566685075,3.62912688863,94.0669219844,8.14420848274,3.03633284036e-40
2.74,2.38658482221,3.62024701495,94.0687161707,8.12756207922,2.92323803577e-40
2.741,2.38750187105,3.61125904188,94.0704938141,8.11065235367,2.81435495697e-40
2.742,2.38841799126,3.6021630483,94.0724059256,8.09349219294,2.70952678439e-40
2.743,2.38933317674,3.59295911299,94.0743010699,8.07606840737,2.60860253645e-40
2.744,2.39024753624,3.58366326052,94.0761789717,8.05841711298,2.51143685224e-40
